state,dt,data,fips,confirmed,suspected,cured,dead
new mexico,2020-01-22,,35,,,,
new mexico,2020-01-23,,35,,,,
new mexico,2020-01-24,,35,,,,
new mexico,2020-01-25,,35,,,,
new mexico,2020-01-26,,35,,,,
new mexico,2020-01-27,,35,,,,
new mexico,2020-01-28,,35,,,,
new mexico,2020-01-29,,35,,,,
new mexico,2020-01-30,,35,,,,
new mexico,2020-01-31,,35,,,,
new mexico,2020-02-01,,35,,,,
new mexico,2020-02-02,,35,,,,
new mexico,2020-02-03,,35,,,,
new mexico,2020-02-04,,35,,,,
new mexico,2020-02-05,,35,,,,
new mexico,2020-02-06,,35,,,,
new mexico,2020-02-07,,35,,,,
new mexico,2020-02-08,,35,,,,
new mexico,2020-02-09,,35,,,,
new mexico,2020-02-10,,35,,,,
new mexico,2020-02-11,,35,,,,
new mexico,2020-02-12,,35,,,,
new mexico,2020-02-13,,35,,,,
new mexico,2020-02-14,,35,,,,
new mexico,2020-02-15,,35,,,,
new mexico,2020-02-16,,35,,,,
new mexico,2020-02-17,,35,,,,
new mexico,2020-02-18,,35,,,,
new mexico,2020-02-19,,35,,,,
new mexico,2020-02-20,,35,,,,
new mexico,2020-02-21,,35,,,,
new mexico,2020-02-22,,35,,,,
new mexico,2020-02-23,,35,,,,
new mexico,2020-02-24,,35,,,,
new mexico,2020-02-25,,35,,,,
new mexico,2020-02-26,,35,,,,
new mexico,2020-02-27,,35,,,,
new mexico,2020-02-28,,35,,,,
new mexico,2020-02-29,,35,,,,
new mexico,2020-03-01,,35,,,,
new mexico,2020-03-02,,35,,,,
new mexico,2020-03-03,,35,,,,
new mexico,2020-03-04,,35,,,,
new mexico,2020-03-05,,35,,,,
new mexico,2020-03-06,,35,,,,
new mexico,2020-03-07,,35,,,,
new mexico,2020-03-08,,35,,,,
new mexico,2020-03-09,,35,,,,
new mexico,2020-03-10,,35,,,,
new mexico,2020-03-11,,35,,,,
new mexico,2020-03-12,3-0-0-0,35,3.0,0.0,0.0,0.0
new mexico,2020-03-13,6-0-0-0,35,6.0,0.0,0.0,0.0
new york,2020-01-21,,36,,,,
new york,2020-01-22,,36,,,,
new york,2020-01-23,,36,,,,
new york,2020-01-24,,36,,,,
new york,2020-01-25,,36,,,,
new york,2020-01-26,,36,,,,
new york,2020-01-27,,36,,,,
new york,2020-01-28,,36,,,,
new york,2020-01-29,,36,,,,
new york,2020-01-30,,36,,,,
new york,2020-01-31,,36,,,,
new york,2020-02-01,,36,,,,
new york,2020-02-02,,36,,,,
new york,2020-02-03,,36,,,,
new york,2020-02-04,,36,,,,
new york,2020-02-05,,36,,,,
new york,2020-02-06,,36,,,,
new york,2020-02-07,,36,,,,
new york,2020-02-08,,36,,,,
new york,2020-02-09,,36,,,,
new york,2020-02-10,,36,,,,
new york,2020-02-11,,36,,,,
new york,2020-02-12,,36,,,,
new york,2020-02-13,,36,,,,
new york,2020-02-14,,36,,,,
new york,2020-02-15,,36,,,,
new york,2020-02-16,,36,,,,
new york,2020-02-17,,36,,,,
new york,2020-02-18,,36,,,,
new york,2020-02-19,,36,,,,
new york,2020-02-20,,36,,,,
new york,2020-02-21,,36,,,,
new york,2020-02-22,,36,,,,
new york,2020-02-23,,36,,,,
new york,2020-02-24,,36,,,,
new york,2020-02-25,,36,,,,
new york,2020-02-26,,36,,,,
new york,2020-02-27,,36,,,,
new york,2020-02-28,,36,,,,
new york,2020-02-29,,36,,,,
new york,2020-03-01,,36,,,,
new york,2020-03-02,,36,,,,
new york,2020-03-03,1-0-0-0,36,1.0,0.0,0.0,0.0
new york,2020-03-04,2-0-0-0,36,2.0,0.0,0.0,0.0
new york,2020-03-05,2-0-0-0,36,2.0,0.0,0.0,0.0
new york,2020-03-06,22-0-0-0,36,22.0,0.0,0.0,0.0
new york,2020-03-07,35-0-0-0,36,35.0,0.0,0.0,0.0
new york,2020-03-08,89-0-0-0,36,89.0,0.0,0.0,0.0
new york,2020-03-09,106-0-0-0,36,106.0,0.0,0.0,0.0
new york,2020-03-10,143-0-0-0,36,143.0,0.0,0.0,0.0
new york,2020-03-11,173-0-0-0,36,173.0,0.0,0.0,0.0
new york,2020-03-12,218-0-0-0,36,218.0,0.0,0.0,0.0
new york,2020-03-13,325-0-0-0,36,325.0,0.0,0.0,0.0
north carolina,2020-01-21,,37,,,,
north carolina,2020-01-22,,37,,,,
north carolina,2020-01-23,,37,,,,
north carolina,2020-01-24,,37,,,,
north carolina,2020-01-25,,37,,,,
north carolina,2020-01-26,,37,,,,
north carolina,2020-01-27,,37,,,,
north carolina,2020-01-28,,37,,,,
north carolina,2020-01-29,,37,,,,
north carolina,2020-01-30,,37,,,,
north carolina,2020-01-31,,37,,,,
north carolina,2020-02-01,,37,,,,
north carolina,2020-02-02,,37,,,,
north carolina,2020-02-03,,37,,,,
north carolina,2020-02-04,,37,,,,
north carolina,2020-02-05,,37,,,,
north carolina,2020-02-06,,37,,,,
north carolina,2020-02-07,,37,,,,
north carolina,2020-02-08,,37,,,,
north carolina,2020-02-09,,37,,,,
north carolina,2020-02-10,,37,,,,
north carolina,2020-02-11,,37,,,,
north carolina,2020-02-12,,37,,,,
north carolina,2020-02-13,,37,,,,
north carolina,2020-02-14,,37,,,,
north carolina,2020-02-15,,37,,,,
north carolina,2020-02-16,,37,,,,
north carolina,2020-02-17,,37,,,,
north carolina,2020-02-18,,37,,,,
north carolina,2020-02-19,,37,,,,
north carolina,2020-02-20,,37,,,,
north carolina,2020-02-21,,37,,,,
north carolina,2020-02-22,,37,,,,
north carolina,2020-02-23,,37,,,,
north carolina,2020-02-24,,37,,,,
north carolina,2020-02-25,,37,,,,
north carolina,2020-02-26,,37,,,,
north carolina,2020-02-27,,37,,,,
north carolina,2020-02-28,,37,,,,
north carolina,2020-02-29,,37,,,,
north carolina,2020-03-01,,37,,,,
north carolina,2020-03-02,,37,,,,
north carolina,2020-03-03,,37,,,,
north carolina,2020-03-04,0-0-0-0,37,0.0,0.0,0.0,0.0
north carolina,2020-03-05,1-0-0-0,37,1.0,0.0,0.0,0.0
north carolina,2020-03-06,1-0-0-0,37,1.0,0.0,0.0,0.0
north carolina,2020-03-07,2-0-0-0,37,2.0,0.0,0.0,0.0
north carolina,2020-03-08,2-0-0-0,37,2.0,0.0,0.0,0.0
north carolina,2020-03-09,2-0-0-0,37,2.0,0.0,0.0,0.0
north carolina,2020-03-10,2-0-0-0,37,2.0,0.0,0.0,0.0
north carolina,2020-03-11,13-0-0-0,37,13.0,0.0,0.0,0.0
north carolina,2020-03-12,7-0-0-0,37,7.0,0.0,0.0,0.0
north carolina,2020-03-13,15-0-0-0,37,15.0,0.0,0.0,0.0
north dakota,2020-01-21,,38,,,,
north dakota,2020-01-22,,38,,,,
north dakota,2020-01-23,,38,,,,
north dakota,2020-01-24,,38,,,,
north dakota,2020-01-25,,38,,,,
north dakota,2020-01-26,,38,,,,
north dakota,2020-01-27,,38,,,,
north dakota,2020-01-28,,38,,,,
north dakota,2020-01-29,,38,,,,
north dakota,2020-01-30,,38,,,,
north dakota,2020-01-31,,38,,,,
north dakota,2020-02-01,,38,,,,
north dakota,2020-02-02,,38,,,,
north dakota,2020-02-03,,38,,,,
north dakota,2020-02-04,,38,,,,
north dakota,2020-02-05,,38,,,,
north dakota,2020-02-06,,38,,,,
north dakota,2020-02-07,,38,,,,
north dakota,2020-02-08,,38,,,,
north dakota,2020-02-09,,38,,,,
north dakota,2020-02-10,,38,,,,
north dakota,2020-02-11,,38,,,,
north dakota,2020-02-12,,38,,,,
north dakota,2020-02-13,,38,,,,
north dakota,2020-02-14,,38,,,,
north dakota,2020-02-15,,38,,,,
north dakota,2020-02-16,,38,,,,
north dakota,2020-02-17,,38,,,,
north dakota,2020-02-18,,38,,,,
north dakota,2020-02-19,,38,,,,
north dakota,2020-02-20,,38,,,,
north dakota,2020-02-21,,38,,,,
north dakota,2020-02-22,,38,,,,
north dakota,2020-02-23,,38,,,,
north dakota,2020-02-24,,38,,,,
north dakota,2020-02-25,,38,,,,
north dakota,2020-02-26,,38,,,,
north dakota,2020-02-27,,38,,,,
north dakota,2020-02-28,,38,,,,
north dakota,2020-02-29,,38,,,,
north dakota,2020-03-01,,38,,,,
north dakota,2020-03-02,,38,,,,
north dakota,2020-03-03,,38,,,,
north dakota,2020-03-04,,38,,,,
north dakota,2020-03-05,,38,,,,
north dakota,2020-03-06,,38,,,,
north dakota,2020-03-07,,38,,,,
north dakota,2020-03-08,,38,,,,
north dakota,2020-03-09,,38,,,,
north dakota,2020-03-10,,38,,,,
north dakota,2020-03-11,,38,,,,
north dakota,2020-03-12,,38,,,,
north dakota,2020-03-13,1-0-0-0,38,1.0,0.0,0.0,0.0
ohio,2020-01-21,,39,,,,
ohio,2020-01-22,,39,,,,
ohio,2020-01-23,,39,,,,
ohio,2020-01-24,,39,,,,
ohio,2020-01-25,,39,,,,
ohio,2020-01-26,,39,,,,
ohio,2020-01-27,,39,,,,
ohio,2020-01-28,,39,,,,
ohio,2020-01-29,,39,,,,
ohio,2020-01-30,,39,,,,
ohio,2020-01-31,,39,,,,
ohio,2020-02-01,,39,,,,
ohio,2020-02-02,,39,,,,
ohio,2020-02-03,,39,,,,
ohio,2020-02-04,,39,,,,
ohio,2020-02-05,,39,,,,
ohio,2020-02-06,,39,,,,
ohio,2020-02-07,,39,,,,
ohio,2020-02-08,,39,,,,
ohio,2020-02-09,,39,,,,
ohio,2020-02-10,,39,,,,
ohio,2020-02-11,,39,,,,
ohio,2020-02-12,,39,,,,
ohio,2020-02-13,,39,,,,
ohio,2020-02-14,,39,,,,
ohio,2020-02-15,,39,,,,
ohio,2020-02-16,,39,,,,
ohio,2020-02-17,,39,,,,
ohio,2020-02-18,,39,,,,
ohio,2020-02-19,,39,,,,
ohio,2020-02-20,,39,,,,
ohio,2020-02-21,,39,,,,
ohio,2020-02-22,,39,,,,
ohio,2020-02-23,,39,,,,
ohio,2020-02-24,,39,,,,
ohio,2020-02-25,,39,,,,
ohio,2020-02-26,,39,,,,
ohio,2020-02-27,,39,,,,
ohio,2020-02-28,,39,,,,
ohio,2020-02-29,,39,,,,
ohio,2020-03-01,,39,,,,
ohio,2020-03-02,,39,,,,
ohio,2020-03-03,,39,,,,
ohio,2020-03-04,,39,,,,
ohio,2020-03-05,,39,,,,
ohio,2020-03-06,,39,,,,
ohio,2020-03-07,,39,,,,
ohio,2020-03-08,,39,,,,
ohio,2020-03-09,,39,,,,
ohio,2020-03-10,3-0-0-0,39,3.0,0.0,0.0,0.0
ohio,2020-03-11,3-0-0-0,39,3.0,0.0,0.0,0.0
ohio,2020-03-12,4-0-0-0,39,4.0,0.0,0.0,0.0
ohio,2020-03-13,5-0-0-0,39,5.0,0.0,0.0,0.0
oklahoma,2020-01-21,,40,,,,
oklahoma,2020-01-22,,40,,,,
oklahoma,2020-01-23,,40,,,,
oklahoma,2020-01-24,,40,,,,
oklahoma,2020-01-25,,40,,,,
oklahoma,2020-01-26,,40,,,,
oklahoma,2020-01-27,,40,,,,
oklahoma,2020-01-28,,40,,,,
oklahoma,2020-01-29,,40,,,,
oklahoma,2020-01-30,,40,,,,
oklahoma,2020-01-31,,40,,,,
oklahoma,2020-02-01,,40,,,,
oklahoma,2020-02-02,,40,,,,
oklahoma,2020-02-03,,40,,,,
oklahoma,2020-02-04,,40,,,,
oklahoma,2020-02-05,,40,,,,
oklahoma,2020-02-06,,40,,,,
oklahoma,2020-02-07,,40,,,,
oklahoma,2020-02-08,,40,,,,
oklahoma,2020-02-09,,40,,,,
oklahoma,2020-02-10,,40,,,,
oklahoma,2020-02-11,,40,,,,
oklahoma,2020-02-12,,40,,,,
oklahoma,2020-02-13,,40,,,,
oklahoma,2020-02-14,,40,,,,
oklahoma,2020-02-15,,40,,,,
oklahoma,2020-02-16,,40,,,,
oklahoma,2020-02-17,,40,,,,
oklahoma,2020-02-18,,40,,,,
oklahoma,2020-02-19,,40,,,,
oklahoma,2020-02-20,,40,,,,
oklahoma,2020-02-21,,40,,,,
oklahoma,2020-02-22,,40,,,,
oklahoma,2020-02-23,,40,,,,
oklahoma,2020-02-24,,40,,,,
oklahoma,2020-02-25,,40,,,,
oklahoma,2020-02-26,,40,,,,
oklahoma,2020-02-27,,40,,,,
oklahoma,2020-02-28,,40,,,,
oklahoma,2020-02-29,,40,,,,
oklahoma,2020-03-01,,40,,,,
oklahoma,2020-03-02,,40,,,,
oklahoma,2020-03-03,,40,,,,
oklahoma,2020-03-04,,40,,,,
oklahoma,2020-03-05,,40,,,,
oklahoma,2020-03-06,,40,,,,
oklahoma,2020-03-07,,40,,,,
oklahoma,2020-03-08,1-0-0-0,40,1.0,0.0,0.0,0.0
oklahoma,2020-03-09,1-0-0-0,40,1.0,0.0,0.0,0.0
oklahoma,2020-03-10,1-0-0-0,40,1.0,0.0,0.0,0.0
oklahoma,2020-03-11,2-0-0-0,40,2.0,0.0,0.0,0.0
oklahoma,2020-03-12,2-0-0-0,40,2.0,0.0,0.0,0.0
oklahoma,2020-03-13,4-0-0-0,40,4.0,0.0,0.0,0.0
oregon,2020-01-21,,41,,,,
oregon,2020-01-22,,41,,,,
oregon,2020-01-23,,41,,,,
oregon,2020-01-24,,41,,,,
oregon,2020-01-25,,41,,,,
oregon,2020-01-26,,41,,,,
oregon,2020-01-27,,41,,,,
oregon,2020-01-28,,41,,,,
oregon,2020-01-29,,41,,,,
oregon,2020-01-30,,41,,,,
oregon,2020-01-31,,41,,,,
oregon,2020-02-01,,41,,,,
oregon,2020-02-02,,41,,,,
oregon,2020-02-03,,41,,,,
oregon,2020-02-04,,41,,,,
oregon,2020-02-05,,41,,,,
oregon,2020-02-06,,41,,,,
oregon,2020-02-07,,41,,,,
oregon,2020-02-08,,41,,,,
oregon,2020-02-09,,41,,,,
oregon,2020-02-10,,41,,,,
oregon,2020-02-11,,41,,,,
oregon,2020-02-12,,41,,,,
oregon,2020-02-13,,41,,,,
oregon,2020-02-14,,41,,,,
oregon,2020-02-15,,41,,,,
oregon,2020-02-16,,41,,,,
oregon,2020-02-17,,41,,,,
oregon,2020-02-18,,41,,,,
oregon,2020-02-19,,41,,,,
oregon,2020-02-20,,41,,,,
oregon,2020-02-21,,41,,,,
oregon,2020-02-22,,41,,,,
oregon,2020-02-23,,41,,,,
oregon,2020-02-24,,41,,,,
oregon,2020-02-25,,41,,,,
oregon,2020-02-26,,41,,,,
oregon,2020-02-27,,41,,,,
oregon,2020-02-28,,41,,,,
oregon,2020-02-29,1-0-0-0,41,1.0,0.0,0.0,0.0
oregon,2020-03-01,1-0-0-0,41,1.0,0.0,0.0,0.0
oregon,2020-03-02,2-0-0-0,41,2.0,0.0,0.0,0.0
oregon,2020-03-03,3-0-0-0,41,3.0,0.0,0.0,0.0
oregon,2020-03-04,3-0-0-0,41,3.0,0.0,0.0,0.0
oregon,2020-03-05,3-0-0-0,41,3.0,0.0,0.0,0.0
oregon,2020-03-06,3-0-0-0,41,3.0,0.0,0.0,0.0
oregon,2020-03-07,3-0-0-0,41,3.0,0.0,0.0,0.0
oregon,2020-03-08,7-0-0-0,41,7.0,0.0,0.0,0.0
oregon,2020-03-09,14-0-0-0,41,14.0,0.0,0.0,0.0
oregon,2020-03-10,14-0-0-0,41,14.0,0.0,0.0,0.0
oregon,2020-03-11,15-0-0-0,41,15.0,0.0,0.0,0.0
oregon,2020-03-12,19-0-0-0,41,19.0,0.0,0.0,0.0
oregon,2020-03-13,30-0-0-0,41,30.0,0.0,0.0,0.0
pennsylvania,2020-01-21,,42,,,,
pennsylvania,2020-01-22,,42,,,,
pennsylvania,2020-01-23,,42,,,,
pennsylvania,2020-01-24,,42,,,,
pennsylvania,2020-01-25,,42,,,,
pennsylvania,2020-01-26,,42,,,,
pennsylvania,2020-01-27,,42,,,,
pennsylvania,2020-01-28,,42,,,,
pennsylvania,2020-01-29,,42,,,,
pennsylvania,2020-01-30,,42,,,,
pennsylvania,2020-01-31,,42,,,,
pennsylvania,2020-02-01,,42,,,,
pennsylvania,2020-02-02,,42,,,,
pennsylvania,2020-02-03,,42,,,,
pennsylvania,2020-02-04,,42,,,,
pennsylvania,2020-02-05,,42,,,,
pennsylvania,2020-02-06,,42,,,,
pennsylvania,2020-02-07,,42,,,,
pennsylvania,2020-02-08,,42,,,,
pennsylvania,2020-02-09,,42,,,,
pennsylvania,2020-02-10,,42,,,,
pennsylvania,2020-02-11,,42,,,,
pennsylvania,2020-02-12,,42,,,,
pennsylvania,2020-02-13,,42,,,,
pennsylvania,2020-02-14,,42,,,,
pennsylvania,2020-02-15,,42,,,,
pennsylvania,2020-02-16,,42,,,,
pennsylvania,2020-02-17,,42,,,,
pennsylvania,2020-02-18,,42,,,,
pennsylvania,2020-02-19,,42,,,,
pennsylvania,2020-02-20,,42,,,,
pennsylvania,2020-02-21,,42,,,,
pennsylvania,2020-02-22,,42,,,,
pennsylvania,2020-02-23,,42,,,,
pennsylvania,2020-02-24,,42,,,,
pennsylvania,2020-02-25,,42,,,,
pennsylvania,2020-02-26,,42,,,,
pennsylvania,2020-02-27,,42,,,,
pennsylvania,2020-02-28,,42,,,,
pennsylvania,2020-02-29,,42,,,,
pennsylvania,2020-03-01,,42,,,,
pennsylvania,2020-03-02,,42,,,,
pennsylvania,2020-03-03,,42,,,,
pennsylvania,2020-03-04,,42,,,,
pennsylvania,2020-03-05,,42,,,,
pennsylvania,2020-03-06,,42,,,,
pennsylvania,2020-03-07,2-0-0-0,42,2.0,0.0,0.0,0.0
pennsylvania,2020-03-08,4-0-0-0,42,4.0,0.0,0.0,0.0
pennsylvania,2020-03-09,6-0-0-0,42,6.0,0.0,0.0,0.0
pennsylvania,2020-03-10,7-0-0-0,42,7.0,0.0,0.0,0.0
pennsylvania,2020-03-11,12-0-0-0,42,12.0,0.0,0.0,0.0
pennsylvania,2020-03-12,16-0-0-0,42,16.0,0.0,0.0,0.0
pennsylvania,2020-03-13,22-0-0-0,42,22.0,0.0,0.0,0.0
rhode island,2020-01-21,,44,,,,
rhode island,2020-01-22,,44,,,,
rhode island,2020-01-23,,44,,,,
rhode island,2020-01-24,,44,,,,
rhode island,2020-01-25,,44,,,,
rhode island,2020-01-26,,44,,,,
rhode island,2020-01-27,,44,,,,
rhode island,2020-01-28,,44,,,,
rhode island,2020-01-29,,44,,,,
rhode island,2020-01-30,,44,,,,
rhode island,2020-01-31,,44,,,,
rhode island,2020-02-01,,44,,,,
rhode island,2020-02-02,,44,,,,
rhode island,2020-02-03,,44,,,,
rhode island,2020-02-04,,44,,,,
rhode island,2020-02-05,,44,,,,
rhode island,2020-02-06,,44,,,,
rhode island,2020-02-07,,44,,,,
rhode island,2020-02-08,,44,,,,
rhode island,2020-02-09,,44,,,,
rhode island,2020-02-10,,44,,,,
rhode island,2020-02-11,,44,,,,
rhode island,2020-02-12,,44,,,,
rhode island,2020-02-13,,44,,,,
rhode island,2020-02-14,,44,,,,
rhode island,2020-02-15,,44,,,,
rhode island,2020-02-16,,44,,,,
rhode island,2020-02-17,,44,,,,
rhode island,2020-02-18,,44,,,,
rhode island,2020-02-19,,44,,,,
rhode island,2020-02-20,,44,,,,
rhode island,2020-02-21,,44,,,,
rhode island,2020-02-22,,44,,,,
rhode island,2020-02-23,,44,,,,
rhode island,2020-02-24,,44,,,,
rhode island,2020-02-25,,44,,,,
rhode island,2020-02-26,,44,,,,
rhode island,2020-02-27,,44,,,,
rhode island,2020-02-28,,44,,,,
rhode island,2020-02-29,,44,,,,
rhode island,2020-03-01,,44,,,,
rhode island,2020-03-02,,44,,,,
rhode island,2020-03-03,2-0-0-0,44,2.0,0.0,0.0,0.0
rhode island,2020-03-04,2-0-0-0,44,2.0,0.0,0.0,0.0
rhode island,2020-03-05,2-0-0-0,44,2.0,0.0,0.0,0.0
rhode island,2020-03-06,2-0-0-0,44,2.0,0.0,0.0,0.0
rhode island,2020-03-07,2-0-0-0,44,2.0,0.0,0.0,0.0
rhode island,2020-03-08,2-0-0-0,44,2.0,0.0,0.0,0.0
rhode island,2020-03-09,3-0-0-0,44,3.0,0.0,0.0,0.0
rhode island,2020-03-10,3-0-0-0,44,3.0,0.0,0.0,0.0
rhode island,2020-03-11,5-0-0-0,44,5.0,0.0,0.0,0.0
rhode island,2020-03-12,5-0-0-0,44,5.0,0.0,0.0,0.0
rhode island,2020-03-13,5-0-0-0,44,5.0,0.0,0.0,0.0
south carolina,2020-01-21,,45,,,,
south carolina,2020-01-22,,45,,,,
south carolina,2020-01-23,,45,,,,
south carolina,2020-01-24,,45,,,,
south carolina,2020-01-25,,45,,,,
south carolina,2020-01-26,,45,,,,
south carolina,2020-01-27,,45,,,,
south carolina,2020-01-28,,45,,,,
south carolina,2020-01-29,,45,,,,
south carolina,2020-01-30,,45,,,,
south carolina,2020-01-31,,45,,,,
south carolina,2020-02-01,,45,,,,
south carolina,2020-02-02,,45,,,,
south carolina,2020-02-03,,45,,,,
south carolina,2020-02-04,,45,,,,
south carolina,2020-02-05,,45,,,,
south carolina,2020-02-06,,45,,,,
south carolina,2020-02-07,,45,,,,
south carolina,2020-02-08,,45,,,,
south carolina,2020-02-09,,45,,,,
south carolina,2020-02-10,,45,,,,
south carolina,2020-02-11,,45,,,,
south carolina,2020-02-12,,45,,,,
south carolina,2020-02-13,,45,,,,
south carolina,2020-02-14,,45,,,,
south carolina,2020-02-15,,45,,,,
south carolina,2020-02-16,,45,,,,
south carolina,2020-02-17,,45,,,,
south carolina,2020-02-18,,45,,,,
south carolina,2020-02-19,,45,,,,
south carolina,2020-02-20,,45,,,,
south carolina,2020-02-21,,45,,,,
south carolina,2020-02-22,,45,,,,
south carolina,2020-02-23,,45,,,,
south carolina,2020-02-24,,45,,,,
south carolina,2020-02-25,,45,,,,
south carolina,2020-02-26,,45,,,,
south carolina,2020-02-27,,45,,,,
south carolina,2020-02-28,,45,,,,
south carolina,2020-02-29,,45,,,,
south carolina,2020-03-01,,45,,,,
south carolina,2020-03-02,,45,,,,
south carolina,2020-03-03,,45,,,,
south carolina,2020-03-04,,45,,,,
south carolina,2020-03-05,,45,,,,
south carolina,2020-03-06,,45,,,,
south carolina,2020-03-07,,45,,,,
south carolina,2020-03-08,2-0-0-0,45,2.0,0.0,0.0,0.0
south carolina,2020-03-09,6-0-0-0,45,6.0,0.0,0.0,0.0
south carolina,2020-03-10,7-0-0-0,45,7.0,0.0,0.0,0.0
south carolina,2020-03-11,9-0-0-0,45,9.0,0.0,0.0,0.0
south carolina,2020-03-12,9-0-0-0,45,9.0,0.0,0.0,0.0
south carolina,2020-03-13,12-0-0-0,45,12.0,0.0,0.0,0.0
south dakota,2020-01-21,,46,,,,
south dakota,2020-01-22,,46,,,,
south dakota,2020-01-23,,46,,,,
south dakota,2020-01-24,,46,,,,
south dakota,2020-01-25,,46,,,,
south dakota,2020-01-26,,46,,,,
south dakota,2020-01-27,,46,,,,
south dakota,2020-01-28,,46,,,,
south dakota,2020-01-29,,46,,,,
