state,dt,data,fips,confirmed,suspected,cured,dead
south dakota,2020-01-30,,46,,,,
south dakota,2020-01-31,,46,,,,
south dakota,2020-02-01,,46,,,,
south dakota,2020-02-02,,46,,,,
south dakota,2020-02-03,,46,,,,
south dakota,2020-02-04,,46,,,,
south dakota,2020-02-05,,46,,,,
south dakota,2020-02-06,,46,,,,
south dakota,2020-02-07,,46,,,,
south dakota,2020-02-08,,46,,,,
south dakota,2020-02-09,,46,,,,
south dakota,2020-02-10,,46,,,,
south dakota,2020-02-11,,46,,,,
south dakota,2020-02-12,,46,,,,
south dakota,2020-02-13,,46,,,,
south dakota,2020-02-14,,46,,,,
south dakota,2020-02-15,,46,,,,
south dakota,2020-02-16,,46,,,,
south dakota,2020-02-17,,46,,,,
south dakota,2020-02-18,,46,,,,
south dakota,2020-02-19,,46,,,,
south dakota,2020-02-20,,46,,,,
south dakota,2020-02-21,,46,,,,
south dakota,2020-02-22,,46,,,,
south dakota,2020-02-23,,46,,,,
south dakota,2020-02-24,,46,,,,
south dakota,2020-02-25,,46,,,,
south dakota,2020-02-26,,46,,,,
south dakota,2020-02-27,,46,,,,
south dakota,2020-02-28,,46,,,,
south dakota,2020-02-29,,46,,,,
south dakota,2020-03-01,,46,,,,
south dakota,2020-03-02,,46,,,,
south dakota,2020-03-03,,46,,,,
south dakota,2020-03-04,,46,,,,
south dakota,2020-03-05,,46,,,,
south dakota,2020-03-06,,46,,,,
south dakota,2020-03-07,,46,,,,
south dakota,2020-03-08,,46,,,,
south dakota,2020-03-09,,46,,,,
south dakota,2020-03-10,,46,,,,
south dakota,2020-03-11,5-0-0-0,46,5.0,0.0,0.0,0.0
south dakota,2020-03-12,8-0-0-1,46,8.0,0.0,0.0,1.0
south dakota,2020-03-13,8-0-0-1,46,8.0,0.0,0.0,1.0
tennessee,2020-01-21,,47,,,,
tennessee,2020-01-22,,47,,,,
tennessee,2020-01-23,,47,,,,
tennessee,2020-01-24,,47,,,,
tennessee,2020-01-25,,47,,,,
tennessee,2020-01-26,,47,,,,
tennessee,2020-01-27,,47,,,,
tennessee,2020-01-28,,47,,,,
tennessee,2020-01-29,,47,,,,
tennessee,2020-01-30,,47,,,,
tennessee,2020-01-31,,47,,,,
tennessee,2020-02-01,,47,,,,
tennessee,2020-02-02,,47,,,,
tennessee,2020-02-03,,47,,,,
tennessee,2020-02-04,,47,,,,
tennessee,2020-02-05,,47,,,,
tennessee,2020-02-06,,47,,,,
tennessee,2020-02-07,,47,,,,
tennessee,2020-02-08,,47,,,,
tennessee,2020-02-09,,47,,,,
tennessee,2020-02-10,,47,,,,
tennessee,2020-02-11,,47,,,,
tennessee,2020-02-12,,47,,,,
tennessee,2020-02-13,,47,,,,
tennessee,2020-02-14,,47,,,,
tennessee,2020-02-15,,47,,,,
tennessee,2020-02-16,,47,,,,
tennessee,2020-02-17,,47,,,,
tennessee,2020-02-18,,47,,,,
tennessee,2020-02-19,,47,,,,
tennessee,2020-02-20,,47,,,,
tennessee,2020-02-21,,47,,,,
tennessee,2020-02-22,,47,,,,
tennessee,2020-02-23,,47,,,,
tennessee,2020-02-24,,47,,,,
tennessee,2020-02-25,,47,,,,
tennessee,2020-02-26,,47,,,,
tennessee,2020-02-27,,47,,,,
tennessee,2020-02-28,,47,,,,
tennessee,2020-02-29,,47,,,,
tennessee,2020-03-01,,47,,,,
tennessee,2020-03-02,,47,,,,
tennessee,2020-03-03,,47,,,,
tennessee,2020-03-04,,47,,,,
tennessee,2020-03-05,,47,,,,
tennessee,2020-03-06,1-0-0-0,47,1.0,0.0,0.0,0.0
tennessee,2020-03-07,1-0-0-0,47,1.0,0.0,0.0,0.0
tennessee,2020-03-08,1-0-0-0,47,1.0,0.0,0.0,0.0
tennessee,2020-03-09,3-0-0-0,47,3.0,0.0,0.0,0.0
tennessee,2020-03-10,3-0-0-0,47,3.0,0.0,0.0,0.0
tennessee,2020-03-11,7-0-0-0,47,7.0,0.0,0.0,0.0
tennessee,2020-03-12,9-0-0-0,47,9.0,0.0,0.0,0.0
tennessee,2020-03-13,18-0-0-0,47,18.0,0.0,0.0,0.0
texas,2020-01-21,,48,,,,
texas,2020-01-22,,48,,,,
texas,2020-01-23,,48,,,,
texas,2020-01-24,,48,,,,
texas,2020-01-25,,48,,,,
texas,2020-01-26,,48,,,,
texas,2020-01-27,,48,,,,
texas,2020-01-28,,48,,,,
texas,2020-01-29,,48,,,,
texas,2020-01-30,,48,,,,
texas,2020-01-31,,48,,,,
texas,2020-02-01,,48,,,,
texas,2020-02-02,,48,,,,
texas,2020-02-03,,48,,,,
texas,2020-02-04,,48,,,,
texas,2020-02-05,,48,,,,
texas,2020-02-06,,48,,,,
texas,2020-02-07,,48,,,,
texas,2020-02-08,,48,,,,
texas,2020-02-09,,48,,,,
texas,2020-02-10,,48,,,,
texas,2020-02-11,,48,,,,
texas,2020-02-12,,48,,,,
texas,2020-02-13,,48,,,,
texas,2020-02-14,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-15,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-16,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-17,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-18,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-19,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-20,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-21,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-22,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-23,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-24,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-25,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-26,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-27,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-28,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-02-29,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-03-01,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-03-02,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-03-03,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-03-04,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-03-05,1-0-0-0,48,1.0,0.0,0.0,0.0
texas,2020-03-06,12-0-0-0,48,12.0,0.0,0.0,0.0
texas,2020-03-07,17-0-0-0,48,17.0,0.0,0.0,0.0
texas,2020-03-08,19-0-0-0,48,19.0,0.0,0.0,0.0
texas,2020-03-09,23-0-0-0,48,23.0,0.0,0.0,0.0
texas,2020-03-10,24-0-0-0,48,24.0,0.0,0.0,0.0
texas,2020-03-11,29-0-0-0,48,29.0,0.0,0.0,0.0
texas,2020-03-12,33-0-0-0,48,33.0,0.0,0.0,0.0
texas,2020-03-13,42-0-0-0,48,42.0,0.0,0.0,0.0
utah,2020-01-21,,49,,,,
utah,2020-01-22,,49,,,,
utah,2020-01-23,,49,,,,
utah,2020-01-24,,49,,,,
utah,2020-01-25,,49,,,,
utah,2020-01-26,,49,,,,
utah,2020-01-27,,49,,,,
utah,2020-01-28,,49,,,,
utah,2020-01-29,,49,,,,
utah,2020-01-30,,49,,,,
utah,2020-01-31,,49,,,,
utah,2020-02-01,,49,,,,
utah,2020-02-02,,49,,,,
utah,2020-02-03,,49,,,,
utah,2020-02-04,,49,,,,
utah,2020-02-05,,49,,,,
utah,2020-02-06,,49,,,,
utah,2020-02-07,,49,,,,
utah,2020-02-08,,49,,,,
utah,2020-02-09,,49,,,,
utah,2020-02-10,,49,,,,
utah,2020-02-11,,49,,,,
utah,2020-02-12,,49,,,,
utah,2020-02-13,,49,,,,
utah,2020-02-14,,49,,,,
utah,2020-02-15,,49,,,,
utah,2020-02-16,,49,,,,
utah,2020-02-17,,49,,,,
utah,2020-02-18,,49,,,,
utah,2020-02-19,,49,,,,
utah,2020-02-20,,49,,,,
utah,2020-02-21,,49,,,,
utah,2020-02-22,,49,,,,
utah,2020-02-23,,49,,,,
utah,2020-02-24,,49,,,,
utah,2020-02-25,,49,,,,
utah,2020-02-26,,49,,,,
utah,2020-02-27,,49,,,,
utah,2020-02-28,,49,,,,
utah,2020-02-29,,49,,,,
utah,2020-03-01,,49,,,,
utah,2020-03-02,,49,,,,
utah,2020-03-03,,49,,,,
utah,2020-03-04,,49,,,,
utah,2020-03-05,,49,,,,
utah,2020-03-06,1-0-0-0,49,1.0,0.0,0.0,0.0
utah,2020-03-07,1-0-0-0,49,1.0,0.0,0.0,0.0
utah,2020-03-08,2-0-0-0,49,2.0,0.0,0.0,0.0
utah,2020-03-09,2-0-0-0,49,2.0,0.0,0.0,0.0
utah,2020-03-10,2-0-0-0,49,2.0,0.0,0.0,0.0
utah,2020-03-11,2-0-0-0,49,2.0,0.0,0.0,0.0
utah,2020-03-12,3-0-0-0,49,3.0,0.0,0.0,0.0
utah,2020-03-13,3-0-0-0,49,3.0,0.0,0.0,0.0
vermont,2020-01-21,,50,,,,
vermont,2020-01-22,,50,,,,
vermont,2020-01-23,,50,,,,
vermont,2020-01-24,,50,,,,
vermont,2020-01-25,,50,,,,
vermont,2020-01-26,,50,,,,
vermont,2020-01-27,,50,,,,
vermont,2020-01-28,,50,,,,
vermont,2020-01-29,,50,,,,
vermont,2020-01-30,,50,,,,
vermont,2020-01-31,,50,,,,
vermont,2020-02-01,,50,,,,
vermont,2020-02-02,,50,,,,
vermont,2020-02-03,,50,,,,
vermont,2020-02-04,,50,,,,
vermont,2020-02-05,,50,,,,
vermont,2020-02-06,,50,,,,
vermont,2020-02-07,,50,,,,
vermont,2020-02-08,,50,,,,
vermont,2020-02-09,,50,,,,
vermont,2020-02-10,,50,,,,
vermont,2020-02-11,,50,,,,
vermont,2020-02-12,,50,,,,
vermont,2020-02-13,,50,,,,
vermont,2020-02-14,,50,,,,
vermont,2020-02-15,,50,,,,
vermont,2020-02-16,,50,,,,
vermont,2020-02-17,,50,,,,
vermont,2020-02-18,,50,,,,
vermont,2020-02-19,,50,,,,
vermont,2020-02-20,,50,,,,
vermont,2020-02-21,,50,,,,
vermont,2020-02-22,,50,,,,
vermont,2020-02-23,,50,,,,
vermont,2020-02-24,,50,,,,
vermont,2020-02-25,,50,,,,
vermont,2020-02-26,,50,,,,
vermont,2020-02-27,,50,,,,
vermont,2020-02-28,,50,,,,
vermont,2020-02-29,,50,,,,
vermont,2020-03-01,,50,,,,
vermont,2020-03-02,,50,,,,
vermont,2020-03-03,,50,,,,
vermont,2020-03-04,,50,,,,
vermont,2020-03-05,,50,,,,
vermont,2020-03-06,,50,,,,
vermont,2020-03-07,,50,,,,
vermont,2020-03-08,1-0-0-0,50,1.0,0.0,0.0,0.0
vermont,2020-03-09,1-0-0-0,50,1.0,0.0,0.0,0.0
vermont,2020-03-10,1-0-0-0,50,1.0,0.0,0.0,0.0
vermont,2020-03-11,1-0-0-0,50,1.0,0.0,0.0,0.0
vermont,2020-03-12,1-0-0-0,50,1.0,0.0,0.0,0.0
vermont,2020-03-13,2-0-0-0,50,2.0,0.0,0.0,0.0
virginia,2020-01-21,,51,,,,
virginia,2020-01-22,,51,,,,
virginia,2020-01-23,,51,,,,
virginia,2020-01-24,,51,,,,
virginia,2020-01-25,,51,,,,
virginia,2020-01-26,,51,,,,
virginia,2020-01-27,,51,,,,
virginia,2020-01-28,,51,,,,
virginia,2020-01-29,,51,,,,
virginia,2020-01-30,,51,,,,
virginia,2020-01-31,,51,,,,
virginia,2020-02-01,,51,,,,
virginia,2020-02-02,,51,,,,
virginia,2020-02-03,,51,,,,
virginia,2020-02-04,,51,,,,
virginia,2020-02-05,,51,,,,
virginia,2020-02-06,,51,,,,
virginia,2020-02-07,,51,,,,
virginia,2020-02-08,,51,,,,
virginia,2020-02-09,,51,,,,
virginia,2020-02-10,,51,,,,
virginia,2020-02-11,,51,,,,
virginia,2020-02-12,,51,,,,
virginia,2020-02-13,,51,,,,
virginia,2020-02-14,,51,,,,
virginia,2020-02-15,,51,,,,
virginia,2020-02-16,,51,,,,
virginia,2020-02-17,,51,,,,
virginia,2020-02-18,,51,,,,
virginia,2020-02-19,,51,,,,
virginia,2020-02-20,,51,,,,
virginia,2020-02-21,,51,,,,
virginia,2020-02-22,,51,,,,
virginia,2020-02-23,,51,,,,
virginia,2020-02-24,,51,,,,
virginia,2020-02-25,,51,,,,
virginia,2020-02-26,,51,,,,
virginia,2020-02-27,,51,,,,
virginia,2020-02-28,,51,,,,
virginia,2020-02-29,,51,,,,
virginia,2020-03-01,,51,,,,
virginia,2020-03-02,,51,,,,
virginia,2020-03-03,,51,,,,
virginia,2020-03-04,,51,,,,
virginia,2020-03-05,,51,,,,
virginia,2020-03-06,,51,,,,
virginia,2020-03-07,,51,,,,
virginia,2020-03-08,1-0-0-0,51,1.0,0.0,0.0,0.0
virginia,2020-03-09,2-0-0-0,51,2.0,0.0,0.0,0.0
virginia,2020-03-10,2-0-0-0,51,2.0,0.0,0.0,0.0
virginia,2020-03-11,8-0-0-0,51,8.0,0.0,0.0,0.0
virginia,2020-03-12,9-0-0-0,51,9.0,0.0,0.0,0.0
virginia,2020-03-13,17-0-0-0,51,17.0,0.0,0.0,0.0
washington,2020-01-21,1,53,1.0,,,
washington,2020-01-22,1,53,1.0,,,
washington,2020-01-23,1,53,1.0,,,
washington,2020-01-24,1,53,1.0,,,
washington,2020-01-25,1,53,1.0,,,
washington,2020-01-26,1,53,1.0,,,
washington,2020-01-27,1,53,1.0,,,
washington,2020-01-28,1-0-0-0,53,1.0,0.0,0.0,0.0
washington,2020-01-29,1-0-0-0,53,1.0,0.0,0.0,0.0
washington,2020-01-30,1-0-0-0,53,1.0,0.0,0.0,0.0
washington,2020-01-31,1-0-0-0,53,1.0,0.0,0.0,0.0
washington,2020-02-01,1-0-0-0,53,1.0,0.0,0.0,0.0
washington,2020-02-02,1-0-0-0,53,1.0,0.0,0.0,0.0
washington,2020-02-03,1-0-0-0,53,1.0,0.0,0.0,0.0
washington,2020-02-04,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-05,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-06,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-07,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-08,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-09,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-10,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-11,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-12,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-13,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-14,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-15,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-16,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-17,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-18,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-19,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-20,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-21,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-22,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-23,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-24,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-25,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-26,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-27,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-28,1-0-1-0,53,1.0,0.0,1.0,0.0
washington,2020-02-29,3-0-1-1,53,3.0,0.0,1.0,1.0
washington,2020-03-01,3-0-1-1,53,3.0,0.0,1.0,1.0
washington,2020-03-02,8-0-1-2,53,8.0,0.0,1.0,2.0
washington,2020-03-03,17-0-1-6,53,17.0,0.0,1.0,6.0
washington,2020-03-04,24-0-1-7,53,24.0,0.0,1.0,7.0
washington,2020-03-05,24-0-1-7,53,24.0,0.0,1.0,7.0
washington,2020-03-06,74-0-1-11,53,74.0,0.0,1.0,11.0
washington,2020-03-07,83-0-1-13,53,83.0,0.0,1.0,13.0
washington,2020-03-08,108-0-1-16,53,108.0,0.0,1.0,16.0
washington,2020-03-09,140-0-1-19,53,140.0,0.0,1.0,19.0
washington,2020-03-10,166-0-1-22,53,166.0,0.0,1.0,22.0
washington,2020-03-11,271-0-1-24,53,271.0,0.0,1.0,24.0
washington,2020-03-12,370-0-1-29,53,370.0,0.0,1.0,29.0
washington,2020-03-13,457-0-1-31,53,457.0,0.0,1.0,31.0
west virginia,2020-01-21,,54,,,,
west virginia,2020-01-22,,54,,,,
west virginia,2020-01-23,,54,,,,
west virginia,2020-01-24,,54,,,,
west virginia,2020-01-25,,54,,,,
west virginia,2020-01-26,,54,,,,
west virginia,2020-01-27,,54,,,,
west virginia,2020-01-28,,54,,,,
west virginia,2020-01-29,,54,,,,
west virginia,2020-01-30,,54,,,,
west virginia,2020-01-31,,54,,,,
west virginia,2020-02-01,,54,,,,
west virginia,2020-02-02,,54,,,,
west virginia,2020-02-03,,54,,,,
west virginia,2020-02-04,,54,,,,
west virginia,2020-02-05,,54,,,,
west virginia,2020-02-06,,54,,,,
west virginia,2020-02-07,,54,,,,
west virginia,2020-02-08,,54,,,,
west virginia,2020-02-09,,54,,,,
west virginia,2020-02-10,,54,,,,
west virginia,2020-02-11,,54,,,,
west virginia,2020-02-12,,54,,,,
west virginia,2020-02-13,,54,,,,
west virginia,2020-02-14,,54,,,,
west virginia,2020-02-15,,54,,,,
west virginia,2020-02-16,,54,,,,
west virginia,2020-02-17,,54,,,,
west virginia,2020-02-18,,54,,,,
west virginia,2020-02-19,,54,,,,
west virginia,2020-02-20,,54,,,,
west virginia,2020-02-21,,54,,,,
west virginia,2020-02-22,,54,,,,
west virginia,2020-02-23,,54,,,,
west virginia,2020-02-24,,54,,,,
west virginia,2020-02-25,,54,,,,
west virginia,2020-02-26,,54,,,,
west virginia,2020-02-27,,54,,,,
west virginia,2020-02-28,,54,,,,
west virginia,2020-02-29,,54,,,,
west virginia,2020-03-01,,54,,,,
west virginia,2020-03-02,,54,,,,
west virginia,2020-03-03,,54,,,,
west virginia,2020-03-04,,54,,,,
west virginia,2020-03-05,,54,,,,
west virginia,2020-03-06,,54,,,,
west virginia,2020-03-07,,54,,,,
west virginia,2020-03-08,,54,,,,
west virginia,2020-03-09,,54,,,,
west virginia,2020-03-10,,54,,,,
west virginia,2020-03-11,,54,,,,
west virginia,2020-03-12,,54,,,,
west virginia,2020-03-13,,54,,,,
wisconsin,2020-01-21,,55,,,,
wisconsin,2020-01-22,,55,,,,
wisconsin,2020-01-23,,55,,,,
wisconsin,2020-01-24,,55,,,,
wisconsin,2020-01-25,,55,,,,
wisconsin,2020-01-26,,55,,,,
wisconsin,2020-01-27,,55,,,,
wisconsin,2020-01-28,,55,,,,
wisconsin,2020-01-29,,55,,,,
wisconsin,2020-01-30,,55,,,,
wisconsin,2020-01-31,,55,,,,
wisconsin,2020-02-01,,55,,,,
wisconsin,2020-02-02,,55,,,,
wisconsin,2020-02-03,,55,,,,
wisconsin,2020-02-04,,55,,,,
wisconsin,2020-02-05,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-06,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-07,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-08,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-09,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-10,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-11,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-12,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-13,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-14,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-15,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-16,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-17,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-18,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-19,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-20,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-21,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-22,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-23,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-24,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-25,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-26,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-27,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-28,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-02-29,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-03-01,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-03-02,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-03-03,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-03-04,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-03-05,1-0-0-0,55,1.0,0.0,0.0,0.0
wisconsin,2020-03-06,1-0-1-0,55,1.0,0.0,1.0,0.0
wisconsin,2020-03-07,1-0-1-0,55,1.0,0.0,1.0,0.0
wisconsin,2020-03-08,1-0-1-0,55,1.0,0.0,1.0,0.0
wisconsin,2020-03-09,1-0-1-0,55,1.0,0.0,1.0,0.0
wisconsin,2020-03-10,1-0-1-0,55,1.0,0.0,1.0,0.0
wisconsin,2020-03-11,3-0-1-0,55,3.0,0.0,1.0,0.0
wisconsin,2020-03-12,3-0-1-0,55,3.0,0.0,1.0,0.0
wisconsin,2020-03-13,8-0-1-0,55,8.0,0.0,1.0,0.0
wyoming,2020-01-21,,56,,,,
wyoming,2020-01-22,,56,,,,
wyoming,2020-01-23,,56,,,,
wyoming,2020-01-24,,56,,,,
wyoming,2020-01-25,,56,,,,
wyoming,2020-01-26,,56,,,,
wyoming,2020-01-27,,56,,,,
wyoming,2020-01-28,,56,,,,
wyoming,2020-01-29,,56,,,,
wyoming,2020-01-30,,56,,,,
wyoming,2020-01-31,,56,,,,
wyoming,2020-02-01,,56,,,,
wyoming,2020-02-02,,56,,,,
wyoming,2020-02-03,,56,,,,
wyoming,2020-02-04,,56,,,,
wyoming,2020-02-05,,56,,,,
wyoming,2020-02-06,,56,,,,
wyoming,2020-02-07,,56,,,,
wyoming,2020-02-08,,56,,,,
wyoming,2020-02-09,,56,,,,
wyoming,2020-02-10,,56,,,,
wyoming,2020-02-11,,56,,,,
wyoming,2020-02-12,,56,,,,
wyoming,2020-02-13,,56,,,,
wyoming,2020-02-14,,56,,,,
wyoming,2020-02-15,,56,,,,
wyoming,2020-02-16,,56,,,,
wyoming,2020-02-17,,56,,,,
wyoming,2020-02-18,,56,,,,
wyoming,2020-02-19,,56,,,,
wyoming,2020-02-20,,56,,,,
wyoming,2020-02-21,,56,,,,
wyoming,2020-02-22,,56,,,,
wyoming,2020-02-23,,56,,,,
wyoming,2020-02-24,,56,,,,
wyoming,2020-02-25,,56,,,,
wyoming,2020-02-26,,56,,,,
wyoming,2020-02-27,,56,,,,
wyoming,2020-02-28,,56,,,,
wyoming,2020-02-29,,56,,,,
wyoming,2020-03-01,,56,,,,
wyoming,2020-03-02,,56,,,,
wyoming,2020-03-03,,56,,,,
wyoming,2020-03-04,,56,,,,
wyoming,2020-03-05,,56,,,,
wyoming,2020-03-06,,56,,,,
wyoming,2020-03-07,,56,,,,
wyoming,2020-03-08,,56,,,,
wyoming,2020-03-09,,56,,,,
wyoming,2020-03-10,,56,,,,
wyoming,2020-03-11,,56,,,,
wyoming,2020-03-12,,56,,,,
wyoming,2020-03-13,1-0-0-0,56,1.0,0.0,0.0,0.0
